retailer,category,url,name,quantity,price,currency
magnit,Консервы,https://magnit.ru/product/1000105546-pashtet_myasn_datskiy_alyum_for0_2kg_mini_myas_pr_kanevskoy_36,Паштет Каневской МК Датский 200г,200 г,99.99,RUB
magnit,Молочное,https://magnit.ru/product/1000105690-avida_tvorog_gost_5_180g_fl_p_mk_avida_6,Творог Авида Гост 5% 180г,180 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000105713-kolbasa_khalyal_eletskaya_var_0_6kg_p_o_agrosila_chelny_mpk_8,Колбаса Челны-Бройлер халяль елецкая вареная 600г,600 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000105814-mitsellyarnaya-voda-garnier-dlya-vsekh-tip-kozhi-400ml,Мицеллярная вода для лица Garnier 3в1 с глицерином и П-анисовой кислотой для всех типов кожи 400мл,400 мл,314.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000105955-pirog_s_myasnoy_nachinkoy_v_polietilenovyy_paket_sp_gm,Пирог с мясной начинкой,300 г,203.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000105961-pirog_s_nachinkoy_iz_kapusty_v_polietilenovyy_paket_sp_gm,Пирог с начинкой из капусты,300 г,109.79,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000105980-pirozhok_pechenyy_sosiska_v_teste_0_1_kg_polietilenovyy_paket_sp_gm,Сосиска в тесте 100г,100 г,49.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000106030-testo_drozhzhevoe_dlya_pitstsy_kulinariya,Тесто дрожжевое для пиццы,1000 г,71.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000106033-testo_drozhzhevoe_sdobnoe_1kg_v_sp_gm,Тесто дрожжевое сдобное,1000 г,116.91,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000106039-pirozhok_pechenyy_echpochmak_s_myasom_i_kartofelem_0_1_kg_polietilenovyy_paket_sp_gm,Эчпочмак с мясом и картофелем 100г,100 г,59.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000106280-salat_krabovyy_s_ogurtsom_sp_gm,Салат Крабовый с огурцом,1000 г,179.97,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000106281-salat_cherepashka_sp_gm,Салат Черепашка,1000 г,239.97,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000106287-kasha_ovsyanaya_uvelka_assorti_200g,Каша Увелка Овсяная Ассорти 5пак*40г,200 г,109.99,RUB
magnit,Молочное,https://magnit.ru/product/1000106514-nasha_masha_moloko_dlya_detey_0_2l_tba_bogdanovich_gmz_27,Молоко детское Наша Маша 3.2% 200мл,206 г,,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000106601-smes_risa_i_pshena_druzhba_uvelka_5pak_kh80g,Крупа Увелка Дружба 5пак*80г,400 г,104.99,RUB
magnit,Консервы,https://magnit.ru/product/1000106607-uvelka_krupa_kukuruznaya_750g_resurs_6,Крупа Увелка Кукурузная отборная 750г,750 г,82.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000106608-perlovaya_krupa_uvelka_800g,Крупа Увелка Перловая отборная 800г,800 г,64.99,RUB
magnit,Напитки,https://magnit.ru/product/1000106609-kofe_nescafe_gold_barista_molotyy_v_rastvorimom_75g,Кофе растворимый Нескафеголд Бариста 75г,75 г,329.99,RUB
magnit,Напитки,https://magnit.ru/product/1000106610-kofe_nescafe_gold_barista_style_molotyy_v_rastvorimom_85g,Кофе растворимый Нескафеголд Бариста 85г,85 г,469.99,RUB
magnit,Молочное,https://magnit.ru/product/1000106874-riet_iz_lososya_s_myagkim_tvorogom_100g_st_b_pkp_meridian_8,Риет из лосося Меридиан с мягким творогом 100г,100 г,129.99,RUB
magnit,Молочное,https://magnit.ru/product/1000106890-kefir_2_5_950g_t_pak_plemz_d_irmen_16,Кефир Племз-д Ирмень 2.5% 950г,950 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000106893-tvorog_obezzhirennyy_0_3_200g_folga_plemz_d_irmen_60,Творог Племз-д Ирмень обезжиренный 0.3% 200г,200 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000107207-nasha_masha_kefir_dlya_detey_0_2l_tba_molochnyy_kit_9,Кефир Наша Маша для детей 200мл,200 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000107321-kapusta_belokochannaya_marinovannaya_sp_gm,Салат Капуста маринованная,1000 г,67.47,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000107428-pryaniki_prazdnik_slasteny_chernaya_smorodina_300g,Пряники черная смородина Lucky Days 300г,300 г,89.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000107443-miska_salatnitsa_martika_0_8l,Миска-салатница Мартика 800мл,39 г,48.0,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000107445-miska_salatnitsa_martika_2_5l,Миска-салатница Мартика 2.5л,93 г,78.0,RUB
magnit,Напитки,https://magnit.ru/product/1000107625-moya_tsena_napitok_dyushes_gazirovannyy_1_5l_pl_but_triera_td_6,Напиток Моя цена дюшес 1.5л,1.5 л,,RUB
magnit,Напитки,https://magnit.ru/product/1000107627-moya_tsena_pitevaya_voda_gaz_1_5l_pl_but_triera_6,Вода Моя цена питьевая газированная 1.5л,1.5 л,,RUB
magnit,Напитки,https://magnit.ru/product/1000107628-moya_tsena_pitevaya_voda_negaz_1_5l_pl_but_trieratd_6,Вода Моя цена питьевая негазированная 1.5л,1.5 л,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000107901-sosiski_molochnye_0_35kg_myas_pr_v_u_okraina_30,Сосиски Окраина Молочные 350г,350 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000108037-shokoladnyy_batonchik_picnic_s_gretskim_orekhom_52g,Шоколадный батончик Picnic 52г,52 г,64.99,RUB
magnit,Молочное,https://magnit.ru/product/1000108102-tort_fili_beyker_ptiche_moloko_500g,Торт бисквитный Народная птичка классический Фили-бейкер 500г,500 г,,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000108175-salaty_olive_v_mayoneze_0_15g_pl_k_sp_santa_bremor_6,Салат Оливье в майонезе 150г,150 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000108176-salaty_s_kopchen_myasom_v_mayon_150g_pl_kon_sp_santa_bremor_6,Салат с копченым мясом в майонезе 150г,150 г,99.99,RUB
magnit,Молочное,https://magnit.ru/product/1000108274-knyaginino_moloko_topl3_5_930g_pl_but_knyagininskoe_moloko_6,Молоко Княгинино топленое 3.5% 930мл,930 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000108389-khleb_s_otrubyami_0_3kg_p_up_kuzbasskhleb,Хлеб с отрубями Кемеровохлеб 300г,300 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000108391-khleb_pshenichnyy_tostovyy_narez_0_4kg_p_up_kuzbasskhleb,Хлеб Пшеничный тостовый нарезанный Кемеровохлеб 400г,400 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000108397-khleb_uritskiy_narez_0_35kg_p_up_kuzbasskhleb,Хлеб Урицкий нарезанный Кемеровохлеб 350г,350 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000108428-voda_borjomi_mineralnaya_gazirovannaya_500ml,Вода Borjomi минеральная лечебно-столовая газированная 500мл,500 мл,115.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000108429-pin_vin_morozhenoe_plombir_vanil_200g_saratov_kholod_12,Мороженое Pin&Vin пломбир Ваниль 200г,200 г,,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000108493-kotanyi_gvozdika_tselaya_18g_kotani_25,Гвоздика Kotanyi целая 18г,18 г,129.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000108494-kotanyi_tmin_semena_28g_kotani_25,Семена тмина Kotanyi 28г,28 г,62.99,RUB
magnit,Напитки,https://magnit.ru/product/1000108565-tsarskie_pripasy_traditsionnyy_kvas_1l_pl_but_fontan_6,Квас Царские припасы Традиционный живой 1л,1 л,159.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000108567-derevenskiy_kvas_okroshech_s_khren_1_5kg_pl_but_kompaniyavivat,Квас Деревенский Окрошечный с хреном 1.5кг,1.5 кг,,RUB
magnit,Напитки,https://magnit.ru/product/1000108591-rameno_voda_mineral_vkus_limona_gaz1_5l_p_but,Вода Рамено минеральная со вкусом лимона газированная 1.5л,1.5 л,,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000108615-ketchup_makheev_chili_500g,Кетчуп Махеевъ Чили 500г,500 г,129.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000108624-mayonez_mr_ricco_na_perepelinom_yaytse_67_205g,Майонез Mr. Ricco на перепелином яйце 67% 220мл,220 мл,69.0,RUB
magnit,Молочное,https://magnit.ru/product/1000108632-rodnaya_lyubava_moloko_past_3_2_920g_pl_but_molochnaya_ferma_6,Молоко Родная Любава пастеризованное 3.2% 900мл,920 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000108666-frutonyanya_kompot_yabloko_klubnika_0_2l_t_pak_progress_18,Компот ФрутоНяня Яблоко и клубника 200мл,200 мл,46.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000108727-bogovarovo_maslo_sladkoslivochnoe_prem_82_5_0_17kg_folga_40,Масло сладко-сливочное Боговарово 82.5% 170г,170 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000108746-izhmoloko_yogurt_yabloko_grushazlaki3_5_150g_pl_st_milkommtk_8,Йогурт Яблоко-груша-злаки Ижмолоко 3.5% 150г,150 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000108792-frutonyanya_mors_klyukva_chernika_vishnya_0_2l_t_pak_progress_18,Ягодный морс с 5 месяцев Фрутоняня 200мл,200 мл,46.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000108920-naslada_pryaniki_imbirnye_s_povidlom_370g_pach_sazhina_ip_8,Пряники Наслада имбирные с повидлом 370г,370 г,129.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000109014-khleb_darnitsa_tverskaya_narez_rzhan_pshen_0_65kg_p_up_khleb,Хлеб Дарница Тверская ржано-пшеничный нарезанный Хлеб 650г,650 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000109039-pirog_s_limonnoy_nachinkoy_1kg_v_polietilenovyy_paket_sp_gm,Пирог с лимонной начинкой,300 г,119.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000109083-beerka_kalmar_sushkalmar_0_038kg_pach_galereya_vkusov_20,Кальмар Beerka Кальмар сушеный 38г,38 г,110.0,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000109092-salat_iz_morskikh_vodorosley_santa_bremor_chuka_150g,Салат Чука из морских водорослей Русское Море 150г,150 г,99.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000109120-konfityur_zuegg_grusha_vilyams_320g,Конфитюр Zuegg Экстра Груша Вильямс 320г,320 г,279.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000109121-konfityur_zuegg_apelsin_320g,Конфитюр Zuegg Апельсин 330г,330 г,279.99,RUB
magnit,Молочное,https://magnit.ru/product/1000109125-tvorog_agusha_so_zlakami_100g,Творог детский со злаками с 6 месяцев Агуша 3.9% 100г,100 г,39.99,RUB
magnit,Молочное,https://magnit.ru/product/1000109162-kefir_2_5_0_9l_f_p_agrokompleks_10,Кефир Агрокомплекс 2.5% 900мл,900 мл,84.99,RUB
magnit,Молочное,https://magnit.ru/product/1000109197-obedenie_smetana_15_0_4kg_pl_st_tbilisskiy_msz_8,Сметана Объединение 15% 400г,400 г,129.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000109362-s_pudov_keks_vanilnyy_400g_khlebzernoprodukt_10,Смесь для выпечки С.Пудовъ Кекс ванильный 400г,400 г,89.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000109483-sormovskiy_khleb_tort_847_kievskiy_okhl_vozdushno_orekhovoe_beze_slivochnyy_0_75kg_korreks_khleb_oao,Торт Киевский Сормовский хлеб 750г,750 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000109530-kefir_2_5_450ml_f_p_yadrinmoloko_10,Кефир Ядринмолоко 2.5% 450мл,450 мл,,RUB
magnit,Молочное,https://magnit.ru/product/1000109532-smetana_20_450_ml_finpak_yadrinmoloko_oao_10,Сметана Наша Корова 20% 450г,450 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000109647-ryazanskiy_plav_prod_kolbasnyy_kopchenyy_45_300g_rzps_12,Плавленый продукт Рязанский ЗПС колбасный копченый 45% 300г,300 г,81.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000109812-prosto_krupa_grechnevaya_500g_k_up_angstrem_treyding_6,Крупа Prosto Гречневая ядрица 8пак*62.5г,500 г,69.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000109813-ris_natsional_dlya_plova_900g,Рис Националь для плова 900г,900 г,129.99,RUB
magnit,Молочное,https://magnit.ru/product/1000109871-luzhaykino_moloko_u_past_2_5_900ml_lin_p_milkom_12,Молоко Лужайкино ультрапастеризованное 2.5% 900мл,900 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000109893-konina_tushenaya_325g_zh_b_s_kl_myasn_prod_kurganskiymk_12,Конина тушеная Курганский МК Стандарт 338г,325 г,198.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000109901-7days_midi_kruassan_varenaya_sgushchenka_65g_chipita_20,Круассан с кремом вареная сгущенка 7Days 65г,65 г,69.98,RUB
magnit,Молочное,https://magnit.ru/product/1000110017-dreamies_lakomstvo_d_kosh_c_syrom_60g_mars_6,Лакомство для кошек с сыром Dreamies 60г,60 г,89.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000110062-cocon_puding_ananas_s_kus_fruktov_420g_pl_st_kokonfi_12,Пудинг Cocon ананас кусочки фруктов 420г,420 г,429.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000110066-cocon_puding_med_dynya_ananas_s_kus_fr_118gkh2_pl_st_kokon_36,Пудинг Cocon мед дыня-ананас 118г,236 г,239.99,RUB
